id,type,name,canonical,cached_count,merger_id
103891,Relationship,Quinn Allman/Dan Whitesides,true,1,
103903,Relationship,Nicholas Knight/Lucien LaCroix,true,93,
103927,Relationship,Richard Castle/Kevin Ryan,true,7,
103956,Relationship,Badou Ittetsu/Ichijou Kurou | Tyrell Badd/Byrne Faraday,false,11,7945273
103970,Relationship,Ayame/Naruhodou Ryuuichi | Iris/Phoenix Wright,false,18,7945468
103971,Relationship,Sam/Original Female Character,false,21,641935
103972,Relationship,Naruhodou Ryuuichi/Odoroki Housuke | Phoenix Wright/Apollo Justice,false,11,8049271
103977,Relationship,Amell/Cullen - Relationship,false,23,3674066
104038,Relationship,Castiel/Crowley,false,460,908536
104043,Relationship,Michael/Castiel,false,8,233705
104055,Relationship,Alan Keyes/Barack Obama,true,0,
104056,Relationship,Lee DeWyze/Tim Urban,true,0,
104057,Relationship,Spencer Reid/Austin,false,6,11236069
104064,Relationship,Eric/Hyde,false,11,250023
104071,Relationship,Alistair/Male Cousland,false,60,36597706
104073,Relationship,Draco Malfoy/Tom Riddle,true,126,
104076,Relationship,Alistair/Female Cousland,false,1484,14209679
104077,Relationship,Alistair/Female Brosca,false,143,36597424
104080,Relationship,Alistair/Brosca,false,58,36597142
104083,Relationship,Alistair/Female Amell,false,508,36348184
104092,Relationship,Douglas Ramsey/Johnny Storm,true,1,
104106,Relationship,Anna Stern/Zach Stevens,true,1,
104113,Relationship,Female Aeducan/Alistair,false,91,36596584
104114,Relationship,Sydney/Sark,false,11,6500
104115,Relationship,Female Amell/Cullen,false,55,3673385
104121,Relationship,Bill Weasley/Percy Weasley,true,21,
104124,Relationship,Female Brosca/Leliana,false,43,36936352
104125,Relationship,Zevran Arainai/Fergus Cousland,true,1,
104127,Relationship,Leliana/Female Warden,false,635,26165738
104128,Relationship,Amy Madison/David (Animorphs),true,1,
104133,Relationship,Maric Theirin/Loghain Mac Tir,false,18,4453889
104135,Relationship,Alistair/Male Amell,false,12,26652947
104136,Relationship,Male Amell/Jowan,false,6,26653019
104137,Relationship,Male Amell/Morrigan,false,44,38218276
104138,Relationship,Male Amell/Zevran Arainai,true,104,
104140,Relationship,Leliana/Male Warden,false,49,26194511
104143,Relationship,Morrigan/Female Warden,false,113,38190295
104144,Relationship,Morrigan/Male Warden,false,133,38190199
104151,Relationship,Rahm Emanuel/Barney Frank,true,1,
104154,Relationship,Draco Malfoy/Tom Riddle/Ginny Weasley,true,0,
104155,Relationship,Gellert Grindelwald/Ginny Weasley,true,0,
104156,Relationship,Nymphadora Tonks/Ginny Weasley,true,68,
104157,Relationship,Scorpius Malfoy/Ginny Weasley,true,24,
104158,Relationship,Sirius Black/Ginny Weasley,true,126,
104159,Relationship,Susan Bones/Ginny Weasley,true,10,
104160,Relationship,Viktor Krum/Ginny Weasley,true,38,
104162,Relationship,Fleur Delacour/Bill Weasley/Ginny Weasley,true,1,
104163,Relationship,Alistair/Tabris,false,91,21374103
104164,Relationship,Lucius Malfoy/Bill Weasley,true,11,
104165,Relationship,Sirius Black/Bill Weasley,true,18,
104166,Relationship,Matt Mixon/Patrick Stump,true,2,
104168,Relationship,Amell/Zevran Arainai,true,33,
104170,Relationship,Male Amell/Zevran Arainai/Morrigan,true,3,
104171,Relationship,Zevran Arainai/Male Warden,true,654,
104172,Relationship,Zevran Arainai/Tabris,true,75,
104173,Relationship,Zevran Arainai/Cousland,true,20,
104174,Relationship,Zevran Arainai/Female Warden,true,1040,
104176,Relationship,Hermione Granger/Remus Lupin/Severus Snape,true,43,
104177,Relationship,Cho Chang/Harry Potter/Zacharias Smith,true,0,
104178,Relationship,Colin Creevey/Harry Potter,true,88,
104179,Relationship,Draco Malfoy/Harry Potter/Charlie Weasley,true,32,
104181,Relationship,Draco Malfoy/Harry Potter/Nymphadora Tonks,true,2,
104182,Relationship,Draco Malfoy/Harry Potter/Oliver Wood,true,1,
104183,Relationship,Draco Malfoy/Pansy Parkinson/Harry Potter,true,40,
104184,Relationship,Harry Potter/Tom Riddle/Ginny Weasley,true,29,
104185,Relationship,Lucius Malfoy/Harry Potter/Severus Snape,true,272,
104186,Relationship,Harry Potter/Original Male Character,false,65,928562
104189,Relationship,Taylor Hanson/OFC,false,6,17397714
104194,Relationship,Stark Sands/Alexander Skarsgård,true,12,
104213,Relationship,Alastair/Castiel,false,18,8760892
104223,Relationship,Carson Beckett/Michael Kenmore,true,3,
104234,Relationship,William Bush/Maria (Mason) Hornblower,false,7,992374
104251,Relationship,Illidan Stormrage/Kael'thas Sunstrider,true,92,
104252,Relationship,Arthas Menethil/Illidan Stormrage,true,3,
104253,Relationship,Arthas Menethil/Jaina Proudmoore,true,65,
104264,Relationship,Micki Kamerev/Katrina Vaslova,true,1,
104269,Relationship,Ruth Tyler/Vic Tyler,true,3,
104281,Relationship,Date Masamune/Naoe Kanetsugu,true,1,
104282,Relationship,Agnes Nutter/Thou-Shalt-Not-Commit-Adultery Pulsifer,true,2,
104304,Relationship,Will Hunting/Sean Maguire,true,1,
104305,Relationship,Will Hunting/Skylar,true,4,
104343,Relationship,Floyd DeBarber/Liz Lemon,true,2,
104344,Relationship,Johnny Storm/Victor Von Doom,true,8,
104354,Relationship,Felix Gaeta/Romo Lampkin,true,1,
104358,Relationship,Paulie Bleeker/Juno MacGuff,true,5,
104359,Relationship,Leah (Juno)/Juno MacGuff,true,1,
104382,Relationship,Annabeth Chase/Percy Jackson,true,7567,
104386,Relationship,heero yuy/duo maxwell/trowa barton/quatre winner/chang wufei,false,6,109425
104431,Relationship,Janos Audron/Kain/Vorador,true,2,
104433,Relationship,Remus - Relationship,false,6,
104448,Relationship,Nick Carraway/Jay Gatsby,true,695,
104492,Relationship,Clark Kent/Lori Lemaris,true,3,
104502,Relationship,James Bond/Felix Leiter,true,48,
104506,Relationship,Tenth Doctor/Jackson Lake,true,3,
104509,Relationship,Gale/Others,true,1,
104513,Relationship,Bumblebee/Optimus Prime,true,122,
104514,Relationship,Bumblebee/Sam,false,8,105533
104524,Relationship,Embryon/Roland,true,1,
104526,Relationship,Natalie Fotopoulos/Allison Holker,true,0,
104529,Relationship,Janos Audron/Vorador,true,13,
104540,Relationship,Alexis Castle/Emily Lightman,true,3,
104553,Relationship,Johnny Knoxville/Bam Margera,true,6,
104578,Relationship,David Archuleta/Allison Iraheta,true,6,
104583,Relationship,Relena Peacecraft/Heero Yuy,true,513,
104604,Relationship,George Kirk/James T. Kirk,true,4,
104607,Relationship,Cousland/Zevran,false,6,104173
104656,Relationship,Lance Bass/Jesse Tannenbaum,true,4,
104658,Relationship,Chris Keller/Lee Tergesen,true,1,
104661,Relationship,Anne Lindsey/Original Male Character,true,2,
104664,Relationship,Paul Finch/Jeanine Stifler,true,3,
104669,Relationship,Duncan MacLeod/Original Female Character,true,28,
104671,Relationship,Dominic Toretto/Johnny Tran,true,1,
104677,Relationship,Jean Grey/Jubilation Lee,true,20,
104701,Relationship,J/Inoran,false,6,2997458
104711,Relationship,Pepper Brooks/Cotton McKnight,true,0,
104741,Relationship,Sands/El,false,12,24314
104748,Relationship,Kyo/Toshiya,false,6,2781087
104755,Relationship,Die/Kaoru,false,18,2773455
104769,Relationship,Éowyn/Elanor Gardner,true,0,
104785,Relationship,Ross Tanner/Catherine Tully,true,1,
104868,Relationship,Stella Bonasera/Don Flack/Mac Taylor,true,2,
104899,Relationship,Jackie Gayda/Ivory,true,0,
104910,Relationship,ambiguous,false,56,
104947,Relationship,Hiroto/Shou,false,14,2669163
104948,Relationship,Saga/Nao,false,8,2747088
104997,Relationship,William Laurence/Temeraire,true,35,
105016,Relationship,Ruki/Reita,false,8,2432127
105028,Relationship,Eliot/Parker/Hardison,false,40,7005
105029,Relationship,Eliot/Hardison,false,27,5884
105034,Relationship,Athos/d'Artagnan,false,43,17333376
105049,Relationship,Arthur/OFC,false,10,2821887
105054,Relationship,Jack Hodgins/Vincent Nigel-Murray,true,1,
105066,Relationship,Brendan Dean/Rodney McKay,true,0,
105098,Relationship,Hugh Laurie/Wentworth Miller,true,1,
105111,Relationship,Aoi/Uruha,false,68,2668245
105132,Relationship,Harry/Lucius,false,48,46156
105151,Relationship,Gwen Cooper/Andy Davidson,true,3,
105155,Relationship,Ianto Jones/Edmund Pevensie,true,0,
105172,Relationship,Ginny/Harry,false,17,3548
105173,Relationship,Tom/Harry,false,431,20822
105177,Relationship,Gwen Cooper/Ianto Jones/Rhys Williams,true,0,
105178,Relationship,Eugene Jones/Ianto Jones/Martha Jones,true,0,
105179,Relationship,Gene Hunt/Ianto Jones,true,0,
105188,Relationship,Andy Davidson/Ianto Jones/Toshiko Sato,true,0,
105189,Relationship,Guy of Gisborne/Jack Harkness/Ianto Jones,true,0,
105190,Relationship,Nishikiyori Issei/Ogura Jinpachi,true,8,
105198,Relationship,Samuel Palache/Malca Palache,true,2,
105206,Relationship,Ella Saturday/Susan Sto Helit,true,1,
105208,Relationship,Horatio Caine/Frank Tripp,true,4,
105209,Relationship,Horatio Caine/Mac Taylor,true,40,
105213,Relationship,Sheldon Jeffrey Sands/Sheldon Jeffrey Sands,true,0,
105229,Relationship,Sheldon Cooper/Eleventh Doctor,true,1,
105230,Relationship,Bianchi/Lal Mirch,true,1,
105251,Relationship,Shiranui Genma/Shizune,true,33,
105253,Relationship,Hannibal Lecter/Will Graham,false,295,122867
105257,Relationship,Maria DeLuca/Alex Whitman,true,1,
105258,Relationship,Lavender Brown/Ron Weasley,true,825,
105259,Relationship,Amelia Bones/Augusta Longbottom,true,1,
105260,Relationship,Sirius Black/Draco Malfoy/Severus Snape,true,0,
105261,Relationship,Regulus Black/Sirius Black/Severus Snape,true,1,
105263,Relationship,Zac Efron/Shia LaBeouf,true,2,
105266,Relationship,Hermione Granger/Draco Malfoy/Harry Potter,true,307,
105267,Relationship,Teddy Lupin/Scorpius Malfoy/Harry Potter,true,1,
105268,Relationship,Terry Boot/Harry Potter,true,18,
105269,Relationship,Susan Bones/Harry Potter,true,205,
105270,Relationship,Sirius Black/Remus Lupin/Harry Potter/Severus Snape,true,6,
105271,Relationship,Rubeus Hagrid/Harry Potter/Severus Snape,true,2,
105272,Relationship,Sally-Anne Perks/Harry Potter,true,5,
105274,Relationship,Harry Potter/Original Character,false,10,874955
105275,Relationship,Marietta Edgecombe/Harry Potter,true,3,
105284,Relationship,Lorne/Parrish,false,11,90057
105303,Relationship,Ares/The Sovereign,true,2,
105333,Relationship,Vikki Hiller/Barbara Novak,true,2,
105334,Relationship,Vikki Hiller/Peter MacMannus,true,0,
105339,Relationship,Debra Morgan/Dexter Morgan,true,88,
105340,Relationship,Angel Batista/Maria LaGuerta,true,1,
105341,Relationship,Frank Lundy/Debra Morgan,true,26,
105351,Relationship,Jake Foley/Malik Namir,true,0,
105357,Relationship,"Mark Benton/Kevin ""DuMont"" Flynn",true,0,
105358,Relationship,"Kevin ""DuMont"" Flynn/Jake Foley",true,2,
105362,Relationship,Theresa Carano/Jake Foley,true,0,
105363,Relationship,Jake Foley/Angela Hamilton,true,0,
105364,Relationship,Louise Beckett/Jennifer Brandt,true,0,
105366,Relationship,Louise Beckett/Jake Foley,true,0,
105367,Relationship,"Jake Foley/Rachel ""Yori""",true,0,
105373,Relationship,"Kevin ""DuMont"" Flynn/Valerie Warner",true,0,
105377,Relationship,Brisco County Jr/Dixie Cousins,true,27,
105389,Relationship,Evan Lorne/Stackhouse,true,1,
105408,Relationship,Jake McCartey/Ian Nottingham,true,4,
105414,Relationship,Gabriel Gray/Peter Petrelli,false,25,35745071
105428,Relationship,Agatsuma Soubi/L,true,0,
105429,Relationship,Agatsuma Soubi/Minami Ritsu,true,28,
105446,Relationship,Sam Winchester/Original Female Characters,false,14,641935
105447,Relationship,Elladan/Elrohir/Legolas,false,11,902262
105475,Relationship,Craig Conroy/Tim Gleason,true,0,
105484,Relationship,Tony Amonte/Matthew Lombardi,true,0,
105488,Relationship,Roman Hamrlik/Rhett Warrener,true,4,
105509,Relationship,Austin/Spencer Reid,false,8,11236069
105526,Relationship,Jack O'Neill/Zarin,true,1,
105533,Relationship,Bumblebee/Sam Witwicky,true,258,
105534,Relationship,Mikaela Banes/Sam Witwicky,true,143,
105536,Relationship,Allison Blake/Jack Carter,true,58,
105537,Relationship,Bat/Gale,true,1,
105538,Relationship,Gale/Seraph,true,2,
105552,Relationship,Ashelia B'nargin Dalmasca/Penelo,true,11,
105563,Relationship,Caroline Bingley/Colonel Fitzwilliam,true,25,
105575,Relationship,Delenn/Shaal Mayan,true,6,
105579,Relationship,Dokugakuji/Kougaiji,false,48,20353923
105584,Relationship,Joker/Bruce Wayne,false,18,747714
105601,Relationship,Pansy Parkinson/Severus Snape,true,21,
105613,Relationship,Peter/Sylar,false,69,35745071
105635,Relationship,Zevran Arainai/Riordan,true,0,
105661,Relationship,Mei Chan/Alphonse Elric,false,63,1818353
105664,Relationship,Luna Lovegood/Zacharias Smith,true,4,
105665,Relationship,Petunia Dursley/Vernon Dursley,false,10,966133
105666,Relationship,Draco Malfoy/Harry Potter/Tom Riddle,true,53,
105674,Relationship,Eleventh Doctor/TARDIS,false,41,1050498
105677,Relationship,Cupid/Iphicles,true,1,
105695,Relationship,Alex/Undisclosed,true,0,
105696,Relationship,Alex Law/Undisclosed,true,0,
105697,Relationship,"Charlotte ""Charlie"" Newton/Charlie Oakley",true,3,
105706,Relationship,Cullen/Surana,false,24,3677282
105709,Relationship,Dean Winchester/Dean Winchester,true,73,
105714,Relationship,Gale/Lupa/Roland,true,1,
105726,Relationship,Moaning Myrtle/Tom Riddle,true,25,
105736,Relationship,implied others,false,17,
105748,Relationship,Edward Elric/Other(s),true,7,
105749,Relationship,Bates/Teyla Emmagan,true,9,
105758,Relationship,Thomas B. Collins/Angel Dumott Schunard,true,83,
105759,Relationship,Roger Davis/April (Rent),false,70,31721587
105761,Relationship,Mark Cohen/Thomas B. Collins,true,2,
105762,Relationship,Mark Cohen/Maureen Johnson,true,58,
105763,Relationship,Joanne Jefferson/Maureen Johnson,true,111,
105764,Relationship,Mark Cohen/Roger Davis/April (Rent),false,6,32516449
105775,Relationship,Sam Carter/Jack O'Neill/Sylvester Siler,false,9,14066333
105792,Relationship,Emperor Nero/Barbara Wright,true,0,
105793,Relationship,777/Minamimoto Sho,true,4,
105802,Relationship,Vato Falman/Jean Havoc,true,1,
105803,Relationship,Vato Falman/Kain Fuery,true,4,
105804,Relationship,Edward Elric/Himura Kenshin,true,1,
105808,Relationship,Winry Rockbell/Ling Yao,true,6,
105813,Relationship,Teddy Lupin/Albus Severus Potter,true,48,
105815,Relationship,Madam Rosmerta/Severus Snape,true,26,
105816,Relationship,Albus Severus Potter/Harry Potter/Severus Snape,true,1,
105818,Relationship,Sirius Black/Harry Potter/Bill Weasley/Charlie Weasley,true,0,
105824,Relationship,Rufus Scrimgeour/Severus Snape,true,0,
105825,Relationship,Severus Snape/Original Character,false,10,969743
105826,Relationship,Obi-Wan Kenobi/Severus Snape,true,0,
105829,Relationship,Tseng/Rufus Shinra,false,18,26149
105837,Relationship,Keladry of Mindelan/Raoul of Goldenlake and Malorie's Peak/Buriram Tourakom,true,8,
105838,Relationship,Alanna of Pirate's Swoop and Olau/Rispah Cooper,true,0,
105839,Relationship,Alianne Cooper/Raoul of Goldenlake and Malorie's Peak,true,0,
105840,Relationship,Delia of Eldorne/Raoul of Goldenlake and Malorie's Peak,true,1,
105842,Relationship,Georgia Lass/Rube Sofer,false,10,50054762
105844,Relationship,Penelope Garcia/Kevin Lynch,true,93,
105845,Relationship,Spencer Reid/OC,false,28,796064
105858,Relationship,Crowe F. Almedio/Arumat P. Thanatos,true,16,
105878,Relationship,Scarlett O'Hara/Ashley Wilkes,true,13,
105879,Relationship,Carreen O'Hara/Brent Tarleton,true,1,
105892,Relationship,Edmund Blackadder/Jack Harkness,true,1,
105939,Relationship,John Barrowman/Gareth David-Lloyd/Scott Gill,true,14,
105944,Relationship,Geoffrey Chaucer/Wat (A Knight's Tale),true,40,
105959,Relationship,Jack Harkness/La Schtroumpfette | Smurfette,true,0,
105961,Relationship,Jack Harkness/Les Schtroumpfs | Smurfs,true,0,
105963,Relationship,Kermit Griffin/Original Female Character,false,16,22989918
105964,Relationship,Kururugi Suzaku/Lelouch vi Britannia,false,7,4271171
105976,Relationship,Mohinder Suresh/Everyone,true,1,
105977,Relationship,Mohinder Suresh/Original Male Character(s),true,1,
105986,Relationship,Castiel/Uriel,false,16,8845408
105987,Relationship,Ash/Andy Gallagher,true,8,
105994,Relationship,Martha Jones/The Master (Simm),true,11,
105995,Relationship,Tenth Doctor/The Master (Simm),true,1140,
105996,Relationship,Walburga Black/Orion Black,false,6,106060
105997,Relationship,The Master/Rose Tyler,false,18,798910
106011,Relationship,Harry Potter/Seamus Finnigan,false,8,90269
106028,Relationship,Alphonse Elric/Paninya,true,11,
106030,Relationship,Gracia Hughes/Maes Hughes/Roy Mustang,true,20,
106032,Relationship,Alphonse Elric/Edward Elric/Roy Mustang,true,45,
106033,Relationship,Riza Hawkeye/Gracia Hughes/Maes Hughes/Roy Mustang,true,17,
106034,Relationship,Riza Hawkeye/Lady Une,true,0,
106035,Relationship,Bob Bryar/Jepha Howard/Dan Whitesides,true,0,
106036,Relationship,Bob Bryar/Jepha Howard/Frank Iero/Dan Whitesides,true,0,
106037,Relationship,Paninya/Winry Rockbell,true,111,
106042,Relationship,Zevran Arainai/Master Ignacio,true,2,
106045,Relationship,Harry Potter/Bill Weasley,true,413,
106046,Relationship,Theodore Groves/James Norrington,true,12,
106056,Relationship,Gellert Grindelwald/Ron Weasley,true,1,
106057,Relationship,Padma Patil/Parvati Patil,true,35,
106058,Relationship,Lavender Brown/Dean Thomas,true,21,
106059,Relationship,Eddie Arlette/Fiona Bickerton/Monty Pippin,true,3,
106060,Relationship,Orion Black/Walburga Black,true,236,
106061,Relationship,Luna Lovegood/Pansy Parkinson/Ginny Weasley,true,18,
106072,Relationship,Neville Longbottom/Harry Potter/Ron Weasley,true,13,
106074,Relationship,Padma Patil/Parvati Patil/Ron Weasley,true,5,
106075,Relationship,Zacharias Smith/Ron Weasley,true,2,
106076,Relationship,Draco Malfoy/Zacharias Smith/Ron Weasley,true,0,
106077,Relationship,Lily Luna Potter/Rose Weasley,true,19,
106078,Relationship,Helga Hufflepuff/Salazar Slytherin,true,125,
106079,Relationship,Rowena Ravenclaw/Salazar Slytherin,true,70,
106080,Relationship,Scorpius Malfoy/Original Male Character,false,6,1152819
106084,Relationship,Millicent Bulstrode/Seamus Finnigan,true,5,
106085,Relationship,Lavender Brown/Seamus Finnigan,true,113,
106086,Relationship,Cho Chang/Severus Snape,true,3,
106087,Relationship,Albus Severus Potter/Severus Snape,true,10,
106088,Relationship,Anya Jenkins/Severus Snape,true,3,
106089,Relationship,Harry Potter/Severus Snape/Bill Weasley,true,6,
106091,Relationship,Draco Malfoy/Harry Potter/Severus Snape/Ron Weasley,true,1,
106093,Relationship,Scorpius Malfoy/Harry Potter/Severus Snape,true,2,
106094,Relationship,Kingsley Shacklebolt/Severus Snape,true,141,
106095,Relationship,Lily Luna Potter/Severus Snape,true,34,
106097,Relationship,Millicent Bulstrode/Severus Snape,true,12,
106138,Relationship,Efanor Marhanen/Tristen Sihhë,true,1,
106141,Relationship,chyan,false,169,5697
106142,Relationship,John Constantine/Harry Dresden,true,1,
106143,Relationship,Chas Chandler/John Constantine,true,258,
106147,Relationship,Will Graham/OFC,false,6,1256638
106156,Relationship,Alanna of Pirate's Swoop and Olau/Jonathan of Conté,true,56,
106158,Relationship,Jonathan of Conté/Veralidaine Sarrasri,true,0,
106177,Relationship,Ichabod Crane/Brom Van Brunt,true,4,
106183,Relationship,Jim Ellison/Laura McCarthy,true,3,
106187,Relationship,Link/Daria Morgendorffer,true,2,
106188,Relationship,Leto Atreides II/Adam Monroe,true,0,
106189,Relationship,Jim Ellison/Karl Mayer,true,1,
106191,Relationship,Ghanima Atreides/Leto Atreides II,true,27,
106198,Relationship,Castiel/Michael,false,13,233705
106200,Relationship,Madmartigan/Airk Thaughbaer,true,3,
106215,Relationship,Cordelia Chase/Jesse McNally,true,2,
106216,Relationship,Topher Brink/Bennett Halverson,true,15,
106227,Relationship,Harry Potter/Blaise Zabini,true,1069,
106228,Relationship,Seamus Finnigan/Theodore Nott,true,7,
106266,Relationship,Abby Maitland/James Lester,false,7,106488
106268,Relationship,Zelgadis Greywords/Miwan,true,2,
106283,Relationship,Nate/Brad,false,13,13261
106293,Relationship,Riku/Cloud Strife,false,11,20618706
106294,Relationship,Bill Weasley/Harry Potter,false,20,106045
106376,Relationship,The Doctor/TARDIS,false,58,1050589
106384,Relationship,James T. Kirk/Spock/Spock Prime,true,21,
106385,Relationship,Hugh Grant/Ioan Gruffudd/Matt Smith,true,0,
106388,Relationship,Riku/Roxas,false,69,20618847
106389,Relationship,Hayner/Seifer,false,41,455006
106402,Relationship,Caleb Danvers/Pogue Parry,true,23,
106405,Relationship,Dean Thomas/Ron Weasley,true,28,
106417,Relationship,Neytiri/Jake Sully,false,23,14295230
106418,Relationship,Eywa/Jake Sully,true,0,
106419,Relationship,Gale/Serph,false,7,40142029
106434,Relationship,Marcus Flint/Percy Weasley/Oliver Wood,true,43,
106436,Relationship,Death (Discworld)/Havelock Vetinari,true,2,
106439,Relationship,Gil Grissom/Heather Kessler,true,27,
106443,Relationship,Le Ping/Zhao Shi,true,2,
106446,Relationship,Ororo Munroe/Segnbora,true,0,
106488,Relationship,James Lester/Abby Maitland,true,23,
106489,Relationship,James Lester/Tom Ryan,true,110,
106542,Relationship,Horatio Caine/Ryan Wolfe,true,44,
106555,Relationship,Seeley Booth/Temperance Brennan/Lance Sweets,true,21,
106570,Relationship,Laura Cadman/Faith Lehane,true,0,
106571,Relationship,Teyla Emmagan/Leia Organa,true,0,
106586,Relationship,Alonso Frame/Jack Harkness,true,32,
106596,Relationship,John Barrowman/Neil Patrick Harris,true,1,
106597,Relationship,Andy Davidson/Jack Harkness/Ianto Jones,true,1,
106611,Relationship,Carson Beckett/Peter Grodin/Miguel Ortiz,true,1,
106623,Relationship,Jonathan Ford/Benjamin Krieg,true,2,
106632,Relationship,Gabriel/Dean Winchester,true,1171,
106635,Relationship,Jaina Proudmoore/Kael'thas Sunstrider,true,20,
106636,Relationship,Emil Hoffmann Bhaer/Mary Hardy Hoffmann,true,4,
106641,Relationship,Gaius Baltar/Original Female Characters,true,4,
106652,Relationship,Vyvyan Basterd/Jack Harkness,true,0,
106670,Relationship,Dances With Wolves/Stands With a Fist,true,8,
106685,Relationship,Jack Harkness/Merlin (Merlin),true,6,
106694,Relationship,Jack Harkness/Yggdrasil,true,0,
106696,Relationship,Gwen Cooper/John Hart,true,9,
106699,Relationship,Jack Harkness/Ianto Jones/Methos (Highlander),true,0,
106723,Relationship,Crowley/Anna Milton,true,24,
106728,Relationship,Toshiko Sato/Rhys Williams,true,1,
106734,Relationship,Jack/Richard B. Riddick,false,11,1350661
106736,Relationship,Ronon Dex/Richard B. Riddick,true,0,
106745,Relationship,Kanzato Jun/Kanzato Yuki,true,0,
106746,Relationship,Kanzato Jun/Senou Soutarou,true,0,
106755,Relationship,Nick Cutter/Stephen Hart/James Lester,true,2,
106757,Relationship,Terry Crabtree/James Leer,true,14,
106762,Relationship,William Johns/Richard B. Riddick,true,51,
106768,Relationship,Gwen Cooper/Owen Harper/Ianto Jones/Toshiko Sato,true,0,
106779,Relationship,Carolyn Fry/Richard B. Riddick,true,33,
106782,Relationship,Dame Vaako/Vaako,false,24,11223532
106786,Relationship,Richard B. Riddick/Vaako,true,366,
106795,Relationship,Connor Temple/Original Male Character,true,16,
106796,Relationship,Stephen Hart/Original Male Character,false,7,22370199
106799,Relationship,Kinomoto Touya/Yue,true,71,
106803,Relationship,Adil/Roland,true,14,
106804,Relationship,Nick/Ellis,false,15,118004
106811,Relationship,Tom Ryan/Original Male Character,true,7,
106817,Relationship,Basil Fotherington-Tomas/Nigel Molesworth,true,0,
106822,Relationship,Alexis Meade/Amanda Tanen,true,2,
106823,Relationship,Alexis Meade/Wilhelmina Slater,true,1,
106824,Relationship,Christina McKinney/Amanda Tanen,true,0,
106826,Relationship,Henry Grubstick/Betty Suarez,true,13,
106827,Relationship,Christina McKinney/Betty Suarez,true,0,
106829,Relationship,Henry Grubstick/Daniel Meade,true,0,
106832,Relationship,Stella Bonasera/Nikki Wade,true,1,
106834,Relationship,Stephen Hart/James Lester,true,46,
106837,Relationship,Warren Peace/Original Character,false,13,2435670
106850,Relationship,Sharpay Evans/Kelsi Nielsen,true,13,
106853,Relationship,Zeke Baylor/Taylor McKessie,true,1,
106867,Relationship,Darken Rahl/Original Character,true,3,
106870,Relationship,Obi-Wan Kenobi/Mon Mothma,true,9,
106872,Relationship,Uzumaki Naruto/Uchiha Sasuke,false,221,14303
106877,Relationship,Darth Maul/Sinya (Star Wars),true,0,
106878,Relationship,Obi-Wan Kenobi/Satine Kryze,true,1262,
106880,Relationship,Jango Fett/Obi-Wan Kenobi,true,656,
106881,Relationship,Qui-Gon Jinn/Obi-Wan Kenobi/Mace Windu,true,6,
106883,Relationship,Cloud/Tifa,false,53,38100
106899,Relationship,Salazar Slytherin/Harry Potter,false,6,107826
106903,Relationship,Romantica,false,6,31371
106907,Relationship,Gaheris Rhade/Beka Valentine,true,5,
106917,Relationship,reader's choice,false,12,
106921,Relationship,Paget Brewster/A.J. Cook,true,3,
106930,Relationship,Jaime Wells Sommers/Ruth Truewell,false,14,1348599
106931,Relationship,"Felix Gaeta/Hamish ""Skulls"" McCall",true,1,
106940,Relationship,Berko/Rex Manning,true,1,
106950,Relationship,Harry Potter/Luna Lovegood/Neville Longbottom,false,6,107394
106955,Relationship,Sixth Doctor/The Valeyard,true,0,
106956,Relationship,Nikki Heat/Jameson Rook,true,10,
106963,Relationship,The Master (Delgado)/The Valeyard,true,0,
106964,Relationship,Eleventh Doctor/The War Chief (Doctor Who),true,0,
106965,Relationship,Liz Shaw/Original Female Character,true,2,
106972,Relationship,The Master (Doctor Who)/The War Chief (Doctor Who),true,0,
106976,Relationship,The Rani/Romana II,true,0,
106979,Relationship,The Doctor (Academy Era)/The Master (Academy Era),false,114,25340592
106991,Relationship,Dylan Hunt/Sara Riley,true,5,
107002,Relationship,Zoe Heriot/Charley Pollard,true,0,
107009,Relationship,Sarah Jane Smith/Mrs Wormwood (Sarah Jane Adventures),true,4,
107018,Relationship,Spike/Original Female Character,false,43,14434847
107021,Relationship,Female Cousland/Leliana,false,158,26642465
107028,Relationship,Martin Fitzgerald/Jack Malone/Danny Taylor,true,6,
107029,Relationship,Elena/Rufus Shinra,true,32,
107040,Relationship,Charlene (The Librarian)/Judson (The Librarian),false,7,24919344
107046,Relationship,Ellen DeGeneres/Allison Janney,true,2,
107051,Relationship,Jane Christie/Sally Harper/Susan Walker,true,0,
107052,Relationship,Jeff Murdock/Steve Taylor,true,2,
107064,Relationship,Ten/Jack,false,12,6036
107076,Relationship,Axel/Reno,false,11,7635164
107079,Relationship,Mr. Camier/Mr. Murphy,true,1,
107080,Relationship,Victor Mansfield/Mac Ramsey/Li Ann Tsei,true,4,
107081,Relationship,Jackie Janczyk/Li Ann Tsei,true,1,
107104,Relationship,Elliot Reid/Jordan Sullivan,true,12,
107106,Relationship,Perry Cox/Jordan Sullivan,true,30,
107107,Relationship,Perry Cox/Janitor (Scrubs)/Jordan Sullivan,true,0,
107109,Relationship,Groupie 1/Groupie 2 (Dr. Horrible),true,0,
107114,Relationship,Billy (Dr. Horrible)/Original Female Character,true,2,
107116,Relationship,Billy/Original Female Character,true,4,
107121,Relationship,Minato Shinichirou/Nanami Kai,true,4,
107128,Relationship,Sam Beckett/Rodney McKay,true,0,
107131,Relationship,Mike Celluci/Vicki Nelson,true,18,
